BusinessEntityID;PersonType;Title;FirstName;LastName;EmailPromotion
16962;IN;NULL;Carl;Andersen;0
16963;IN;NULL;Carl;Raje;1
16964;IN;NULL;Isaiah;Young;0
16965;IN;NULL;Carl;Chande;2
16966;IN;NULL;Alex;Young;0
16967;IN;NULL;Carl;Chander;0
16968;IN;NULL;Carlos;King;1
16969;IN;NULL;Melody;Torres;1
16970;IN;NULL;Carl;Nara;0
16971;IN;NULL;Evan;Young;0
16972;IN;NULL;Angel;King;0
16973;IN;NULL;Carl;Nath;1
16974;IN;NULL;Isaiah;King;0
16975;IN;NULL;Mason;Young;0
16976;IN;NULL;Carl;Goel;1
16977;IN;NULL;Jackson;Hernandez;0
16978;IN;NULL;Carl;Beck;0
16979;IN;NULL;Carl;Raji;0
16980;IN;NULL;Timothy;Young;1
16981;IN;NULL;Carl;Anand;0
16982;IN;NULL;Ricardo;She;1
16983;IN;NULL;Samuel;King;0
16984;IN;NULL;Alex;King;0
16985;IN;NULL;Hunter;King;0
16986;IN;NULL;Ricardo;Deng;0
16987;IN;NULL;James;Hernandez;0
16988;IN;NULL;Ricardo;Shen;0
16989;IN;NULL;Carlos;Hernandez;1
16990;IN;NULL;Melody;Dominguez;1
16991;IN;NULL;Ricardo;Xie;0
16992;IN;NULL;Ricardo;Tang;2
16993;IN;NULL;Jonathan;Hernandez;1
16994;IN;NULL;Logan;Hernandez;2
16995;IN;NULL;Ricardo;Luo;1
16996;IN;NULL;Nathan;Hernandez;1
16997;IN;NULL;Kyle;Wright;0
16998;IN;NULL;Samuel;Hernandez;1
16999;IN;NULL;Ricardo;Yuan;0
17000;IN;NULL;Hunter;Hernandez;0
17001;IN;NULL;Ricardo;Kumar;0
17002;IN;NULL;Noah;Hernandez;0
17003;IN;NULL;Robert;Hernandez;0
17004;IN;NULL;Noah;King;1
17005;IN;NULL;Ricardo;Lal;0
17006;IN;NULL;Ricardo;Sharma;0
17007;IN;NULL;Ricardo;Shan;1
17008;IN;NULL;Ricardo;Jai;2
17009;IN;NULL;Melody;Gill;0
17010;IN;NULL;Ricardo;Pal;2
17011;IN;NULL;Kevin;Wright;0
17012;IN;NULL;José;Hernandez;2
17013;IN;NULL;Gabriel;Wright;1
17014;IN;NULL;Ricardo;Andersen;1
17015;IN;NULL;Evan;King;2
17016;IN;NULL;Robert;King;0
17017;IN;NULL;Ricardo;Raje;2
17018;IN;NULL;Jose;King;0
17019;IN;NULL;Ricardo;Chande;0
17020;IN;NULL;Mason;King;1
17021;IN;NULL;Ricardo;Nara;2
17022;IN;NULL;Thomas;Hernandez;0
17023;IN;NULL;Elijah;Wright;2
17024;IN;NULL;Ricardo;Nath;0
17025;IN;NULL;Ricardo;Goel;2
17026;IN;NULL;Isaiah;Hernandez;1
17027;IN;NULL;Ricardo;Black;0
17028;IN;NULL;Melody;Vazquez;2
17029;IN;NULL;Ricardo;Raji;2
17030;IN;NULL;Kyle;Hernandez;0
17031;IN;NULL;Jason;Wright;0
17032;IN;NULL;Thomas;King;0
17033;IN;NULL;Ricardo;Anand;0
17034;IN;NULL;Kevin;Hernandez;0
17035;IN;NULL;Johnny;She;1
17036;IN;NULL;Johnny;Deng;0
17037;IN;NULL;Isaac;King;1
17038;IN;NULL;Johnny;Shen;0
17039;IN;NULL;Gabriel;Hernandez;0
17040;IN;NULL;Alex;Hernandez;1
17041;IN;NULL;Johnny;Tang;0
17042;IN;NULL;Johnny;Xu;0
17043;IN;NULL;Johnny;Luo;0
17044;IN;NULL;Elijah;Hernandez;1
17045;IN;NULL;Johnny;Yuan;2
17046;IN;NULL;Evan;Hernandez;0
17047;IN;NULL;Melody;Browning;2
17048;IN;NULL;Johnny;Kumar;1
17049;IN;NULL;Jesse;King;0
17050;IN;NULL;Johnny;Lal;2
17051;IN;NULL;Mason;Hernandez;0
17052;IN;NULL;Isaac;Hernandez;0
17053;IN;NULL;Jesse;Hernandez;0
17054;IN;NULL;Johnny;Sharma;2
17055;IN;NULL;Sean;King;0
17056;IN;NULL;Johnny;Shan;2
17057;IN;NULL;Luis;Hernandez;2
17058;IN;NULL;Johnny;Jai;0
17059;IN;NULL;Johnny;Pal;0
17060;IN;NULL;Aaron;Hernandez;1
17061;IN;NULL;Johnny;Andersen;1
17062;IN;NULL;Sean;Hernandez;0
17063;IN;NULL;Johnny;Raje;1
17064;IN;NULL;Jesse;Wright;0
17065;IN;NULL;Johnny;Chavez;0
17066;IN;NULL;Johnny;Chander;0
17067;IN;NULL;Hunter;Jackson;1
17068;IN;NULL;Johnny;Nara;2
17069;IN;NULL;Sean;Wright;1
17070;IN;NULL;Johnny;Rai;0
17071;IN;NULL;Timothy;Wright;1
17072;IN;NULL;Timothy;Hernandez;0
17073;IN;NULL;Johnny;Moyer;0
17074;IN;NULL;Johnny;Goel;1
17075;IN;NULL;James;Lopez;1
17076;IN;NULL;Johnny;Raji;0
17077;IN;NULL;Johnny;Anand;0
17078;IN;NULL;Shaun;She;1
17079;IN;NULL;Shaun;Deng;0
17080;IN;NULL;Shaun;Shen;0
17081;IN;NULL;Melody;Ramos;1
17082;IN;NULL;Jonathan;King;0
17083;IN;NULL;Shaun;Tang;0
17084;IN;NULL;Jonathan;Lopez;0
17085;IN;NULL;Shaun;Xu;2
17086;IN;NULL;Shaun;Luo;1
17087;IN;NULL;Logan;King;2
17088;IN;NULL;Kevin;King;0
17089;IN;NULL;Shaun;Kumar;0
17090;IN;NULL;Gabriel;King;1
17091;IN;NULL;Shaun;Lal;0
17092;IN;NULL;Shaun;Sharma;2
17093;IN;NULL;Greg;White;0
17094;IN;NULL;Shaun;Shan;0
17095;IN;NULL;Shaun;Jai;2
17096;IN;NULL;Elijah;King;0
17097;IN;NULL;Kelvin;Wu;0
17098;IN;NULL;Melody;Carlson;2
17099;IN;NULL;Shaun;Pal;0
17100;IN;NULL;Noah;Moore;2
17101;IN;NULL;Jason;King;2
17102;IN;NULL;Timothy;King;0
17103;IN;NULL;Shaun;Andersen;2
17104;IN;NULL;Shaun;Raje;0
17105;IN;NULL;Shaun;Carson;1
17106;IN;NULL;Logan;Lopez;0
17107;IN;NULL;Nathan;Lopez;0
17108;IN;NULL;Shaun;Chapman;0
17109;IN;NULL;Aaron;King;0
17110;IN;NULL;Caleb;King;0
17111;IN;NULL;Shaun;Rai;1
17112;IN;NULL;Shaun;Goel;2
17113;IN;NULL;Shaun;Black;2
17114;IN;NULL;Luis;Wright;1
17115;IN;NULL;Melody;Suarez;1
17116;IN;NULL;Shaun;Raji;1
17117;IN;NULL;Connor;King;1
17118;IN;NULL;James;Wright;0
17119;IN;NULL;Shaun;Anand;1
17120;IN;NULL;Mitchell;Stone;0
17121;IN;NULL;Mitchell;Deng;0
17122;IN;NULL;Jonathan;Wright;0
17123;IN;NULL;Logan;Wright;0
17124;IN;NULL;Luke;King;2
17125;IN;NULL;Mitchell;Shen;0
17126;IN;NULL;Mitchell;Xie;1
17127;IN;NULL;Nathan;Wright;1
17128;IN;NULL;Jordan;King;0
17129;IN;NULL;Mitchell;Xu;1
17130;IN;NULL;Mitchell;Luo;0
17131;IN;NULL;Mitchell;Yuan;2
17132;IN;NULL;Melody;Saunders;2
17133;IN;NULL;Mitchell;Kumar;2
17134;IN;NULL;Mitchell;Lal;0
17135;IN;NULL;Jack;King;2
17136;IN;NULL;Adam;King;1
17137;IN;NULL;Aaron;Wright;1
17138;IN;NULL;Mitchell;Shan;2
17139;IN;NULL;Eric;King;2
17140;IN;NULL;Mitchell;Jai;0
17141;IN;NULL;Samuel;Wright;2
17142;IN;NULL;Mitchell;Pal;0
17143;IN;NULL;Hunter;Wright;0
17144;IN;NULL;Robert;Brown;0
17145;IN;NULL;Mitchell;Andersen;1
17146;IN;NULL;Noah;Wright;1
17147;IN;NULL;Robert;Wright;0
17148;IN;NULL;Robert;Davis;0
17149;IN;NULL;Mitchell;Carson;1
17150;IN;NULL;Hunter;Thompson;2
17151;IN;NULL;Jose;Wright;2
17152;IN;NULL;Mitchell;Nara;2
17153;IN;NULL;Mitchell;Rai;2
17154;IN;NULL;Mitchell;Nath;0
17155;IN;NULL;Thomas;Wright;0
17156;IN;NULL;Mitchell;Black;2
17157;IN;NULL;Robert;Miller;0
17158;IN;NULL;Caleb;Wright;0
17159;IN;NULL;Mitchell;Anand;0
17160;IN;NULL;Connor;Wright;1
17161;IN;NULL;Tony;She;2
17162;IN;NULL;Luke;Wright;1
17163;IN;NULL;Jordan;Wright;0
17164;IN;NULL;Tony;Deng;0
17165;IN;NULL;Noah;Taylor;1
17166;IN;NULL;Jack;Wright;0
17167;IN;NULL;Tony;Shen;1
17168;IN;NULL;Tony;Xie;0
17169;IN;NULL;Robert;Moore;1
17170;IN;NULL;Tony;Tang;0
17171;IN;NULL;Adam;Wright;1
17172;IN;NULL;Tony;Xu;2
17173;IN;NULL;Eric;Wright;2
17174;IN;NULL;Tony;Luo;2
17175;IN;NULL;Jackson;Wright;1
17176;IN;NULL;Tony;Kumar;1
17177;IN;NULL;Noah;Anderson;0
17178;IN;NULL;Tony;Lal;0
17179;IN;NULL;Robert;Taylor;0
17180;IN;NULL;Tony;Sharma;1
17181;IN;NULL;Noah;Thomas;0
17182;IN;NULL;Carlos;Wright;0
17183;IN;NULL;Robert;Anderson;0
17184;IN;NULL;Tony;Shan;0
17185;IN;NULL;Tony;Jai;0
17186;IN;NULL;Angel;Wright;0
17187;IN;NULL;Naomi;Martin;0
17188;IN;NULL;Tony;Pal;0
17189;IN;NULL;Isaiah;Wright;0
17190;IN;NULL;Tony;Raje;1
17191;IN;NULL;Alex;Wright;0
17192;IN;NULL;Tony;Chande;1
17193;IN;NULL;Tony;Chander;1
17194;IN;NULL;Tony;Nara;1
17195;IN;NULL;Robert;Thomas;1
17196;IN;NULL;Tony;Rai;1
17197;IN;NULL;Noah;Jackson;0
17198;IN;NULL;Hunter;Garcia;0
17199;IN;NULL;Tony;Natsuhara;0
17200;IN;NULL;Evan;Wright;0
17201;IN;NULL;Mason;Wright;0
17202;IN;NULL;Isaac;Wright;0
17203;IN;NULL;Hunter;Martinez;1
17204;IN;NULL;Robert;Jackson;0
17205;IN;NULL;Samuel;Lopez;1
17206;IN;NULL;Tony;Black;0
17207;IN;NULL;Jose;Johnson;0
17208;IN;NULL;Naomi;Gomez;1
17209;IN;NULL;Tony;Raji;2
17210;IN;NULL;Tony;Anand;2
17211;IN;NULL;Hunter;Robinson;0
17212;IN;NULL;Robert;White;1
17213;IN;NULL;Terry;She;0
17214;IN;NULL;Robert;Harris;0
17215;IN;NULL;Terry;Deng;0
17216;IN;NULL;Terry;Shen;0
17217;IN;NULL;Robert;Martin;0
17218;IN;NULL;Terry;Xie;2
17219;IN;NULL;Terry;Tang;1
17220;IN;NULL;Hunter;Clark;0
17221;IN;NULL;Hunter;Lopez;0
17222;IN;NULL;Robert;Thompson;0
17223;IN;NULL;Terry;Xu;2
17224;IN;NULL;Jose;Williams;0
17225;IN;NULL;Terry;Luo;0
17226;IN;NULL;Robert;Garcia;1
17227;IN;NULL;Terry;Yuan;0
17228;IN;NULL;Jose;Jones;0
17229;IN;NULL;Noah;Lopez;0
17230;IN;NULL;Naomi;Ruiz;1
17231;IN;NULL;Terry;Kumar;0
17232;IN;NULL;Hunter;Rodriguez;2
17233;IN;NULL;Terry;Lal;2
17234;IN;NULL;Robert;Lopez;0
17235;IN;NULL;Terry;Sharma;0
17236;IN;NULL;Terry;Jai;0
17237;IN;NULL;Terry;Pal;1
17238;IN;Sr.;José;Lopez;2
17239;IN;NULL;Thomas;Lopez;0
17240;IN;NULL;Kyle;Lopez;1
17241;IN;NULL;Terry;Raje;1
17242;IN;NULL;Terry;Champion;0
17243;IN;NULL;Terry;Chander;0
17244;IN;NULL;Robert;Martinez;0
17245;IN;NULL;Terry;Nara;2
17246;IN;NULL;Terry;Rai;0
17247;IN;NULL;Kevin;Lopez;1
17248;IN;NULL;Terry;Nath;1
17249;IN;NULL;Hunter;Lewis;0
17250;IN;NULL;Gabriel;Lopez;0
17251;IN;NULL;Hunter;Lee;1
17252;IN;NULL;Elijah;McDonald;1
17253;IN;NULL;Terry;Black;0
17254;IN;NULL;Hunter;Walker;2
17255;IN;NULL;Jason;Lopez;0
17256;IN;NULL;Terry;Raji;1
17257;IN;NULL;Luis;Lopez;0
17258;IN;NULL;Bethany;She;0
17259;IN;NULL;Robert;Robinson;0
17260;IN;NULL;Bethany;Deng;1
17261;IN;NULL;Aaron;McDonald;1
17262;IN;NULL;Bethany;Shen;0
17263;IN;NULL;Naomi;Hernandez;1
17264;IN;NULL;Jose;Brown;0
17265;IN;NULL;Bethany;Tang;0
17266;IN;NULL;Jose;Davis;0
17267;IN;NULL;Robert;Clark;0
17268;IN;NULL;Caleb;Lopez;1
17269;IN;NULL;Bethany;Xu;2
17270;IN;NULL;Noah;White;0
17271;IN;NULL;Bethany;Luo;0
17272;IN;NULL;Bethany;Yuan;0
17273;IN;NULL;Bethany;Kumar;0
17274;IN;NULL;Robert;Rodriguez;0
17275;IN;NULL;Bethany;Lal;1
17276;IN;NULL;Noah;Harris;1
17277;IN;NULL;Bethany;Shan;0
17278;IN;NULL;Noah;Smith;2
17279;IN;NULL;Noah;Johnson;2
17280;IN;NULL;Bethany;Jai;2
17281;IN;NULL;Noah;Williams;2
17282;IN;NULL;Warren;Shan;0
17283;IN;NULL;Kelvin;Lin;2
17284;IN;NULL;Naomi;Alvarez;2
17285;IN;NULL;Bethany;Pal;2
17286;IN;NULL;Robert;Lewis;1
17287;IN;NULL;Bethany;Andersen;0
17288;IN;NULL;Noah;Martin;1
17289;IN;NULL;Bethany;Raje;2
17290;IN;NULL;Noah;Jones;0
17291;IN;NULL;Bethany;Chande;0
17292;IN;NULL;Jose;Lewis;0
17293;IN;NULL;Bethany;Chander;0
17294;IN;NULL;Noah;Brown;2
17295;IN;NULL;Bethany;Nara;0
17296;IN;NULL;Bethany;Raheem;2
17297;IN;NULL;Bethany;Nath;0
17298;IN;NULL;José;Miller;1
17299;IN;NULL;Alan;Chen;1
17300;IN;NULL;Noah;Davis;0
17301;IN;NULL;Alan;Li;1
17302;IN;NULL;Jose;Lee;1
17303;IN;NULL;Naomi;Jimenez;0
17304;IN;NULL;Alan;Liu;0
17305;IN;NULL;Alan;Yang;0
17306;IN;NULL;Alan;Huang;0
17307;IN;NULL;Noah;Thompson;0
17308;IN;NULL;Alan;Lin;0
17309;IN;NULL;Jose;Walker;1
17310;IN;NULL;Alan;Zhou;1
17311;IN;NULL;Jose;Wilson;0
17312;IN;NULL;Jose;Moore;0
17313;IN;NULL;Alan;Ye;1
17314;IN;NULL;Thomas;Robinson;0
17315;IN;NULL;Alan;Lu;2
17316;IN;NULL;Thomas;Clark;0
17317;IN;NULL;Alan;Xu;0
17318;IN;NULL;Noah;Martinez;0
17319;IN;NULL;Naomi;Moreno;0
17320;IN;NULL;Alan;Sun;0
17321;IN;NULL;Alan;Zhu;0
17322;IN;NULL;Jose;Taylor;1
17323;IN;NULL;Alan;Gao;0
17324;IN;NULL;Noah;Robinson;2
17325;IN;NULL;Alan;Ma;0
17326;IN;NULL;Noah;Clark;1
17327;IN;NULL;Alan;Liang;0
17328;IN;NULL;Noah;Rodriguez;0
17329;IN;NULL;Noah;Lewis;1
17330;IN;NULL;Noah;Lee;1
17331;IN;NULL;Alan;Guo;0
17332;IN;NULL;Robert;Lee;2
17333;IN;NULL;Thomas;Smith;0
17334;IN;NULL;Alan;He;0
17335;IN;NULL;Robert;Walker;0
17336;IN;NULL;Noah;Walker;0
17337;IN;NULL;Alan;Zheng;0
17338;IN;NULL;Alan;Hu;0
17339;IN;NULL;Thomas;Johnson;0
17340;IN;NULL;Alan;Cai;1
17341;IN;NULL;Jose;Smith;2
17342;IN;NULL;Jose;Anderson;1
17343;IN;NULL;Naomi;Munoz;0
17344;IN;NULL;Alan;Zeng;2
17345;IN;NULL;Jose;Thomas;0
17346;IN;NULL;Alan;She;2
17347;IN;NULL;Robert;Smith;0
17348;IN;NULL;Krystal;Zhang;2
17349;IN;NULL;Robert;Johnson;0
17350;IN;NULL;Robert;Williams;2
17351;IN;NULL;Krystal;Wagner;0
17352;IN;NULL;Krystal;Chen;0
17353;IN;NULL;Krystal;Li;0
17354;IN;NULL;Thomas;Williams;1
17355;IN;NULL;Krystal;Liu;0
17356;IN;NULL;Krystal;Yang;0
17357;IN;NULL;Thomas;Jones;0
17358;IN;NULL;Robert;Jones;0
17359;IN;NULL;José;Jackson;1
17360;IN;NULL;Krystal;Holt;0
17361;IN;NULL;Thomas;Brown;2
17362;IN;NULL;Krystal;Wu;0
17363;IN;NULL;Naomi;Alonso;0
17364;IN;NULL;Krystal;Zhou;1
17365;IN;NULL;Krystal;Ye;0
17366;IN;NULL;Krystal;Zimmerman;0
17367;IN;NULL;Jose;White;2
17368;IN;NULL;Jose;Harris;0
17369;IN;NULL;Krystal;Lu;2
17370;IN;NULL;Jose;Martin;0
17371;IN;NULL;Luis;Hall;2
17372;IN;NULL;Krystal;Xu;2
17373;IN;NULL;Krystal;Sun;1
17374;IN;NULL;Krystal;Zhu;1
17375;IN;NULL;Krystal;Gao;1
17376;IN;NULL;Krystal;Ma;0
17377;IN;NULL;Naomi;Romero;1
17378;IN;NULL;Krystal;Liang;2
17379;IN;NULL;Jose;Thompson;1
17380;IN;NULL;Thomas;Davis;0
17381;IN;NULL;Krystal;Guo;0
17382;IN;NULL;Logan;Allen;0
17383;IN;NULL;Krystal;Zheng;0
17384;IN;NULL;Krystal;Hu;1
17385;IN;NULL;Krystal;Cai;0
17386;IN;NULL;Krystal;Zeng;0
17387;IN;NULL;Austin;Martin;2
17388;IN;NULL;Krystal;She;0
17389;IN;NULL;Karen;Zhang;0
17390;IN;NULL;Karen;Wang;0
17391;IN;NULL;Naomi;Navarro;0
17392;IN;NULL;Jose;Garcia;0
17393;IN;NULL;José;Martinez;0
17394;IN;NULL;Karen;Li;0
17395;IN;NULL;Karen;Liu;1
17396;IN;NULL;Karen;Yang;0
17397;IN;NULL;Thomas;Miller;1
17398;IN;NULL;Karen;Huang;0
17399;IN;NULL;Thomas;Wilson;0
17400;IN;NULL;Karen;Wu;2
17401;IN;NULL;Karen;Lin;0
17402;IN;NULL;Karen;Zhou;0
17403;IN;NULL;Karen;Ye;2
17404;IN;NULL;Thomas;Rodriguez;1
17405;IN;NULL;Karen;Zhao;0
17406;IN;NULL;Naomi;Gutierrez;2
17407;IN;NULL;Karen;Lu;0
17408;IN;NULL;Jose;Clark;2
17409;IN;NULL;Thomas;Moore;0
17410;IN;NULL;Karen;Xu;1
17411;IN;NULL;Karen;Sun;0
17412;IN;NULL;Thomas;Taylor;1
17413;IN;NULL;Karen;Zhu;2
17414;IN;NULL;José;Rodriguez;0
17415;IN;NULL;Karen;Gao;0
17416;IN;NULL;Thomas;Anderson;0
17417;IN;NULL;Karen;Liang;0
17418;IN;NULL;Samuel;Allen;1
17419;IN;Mr.;Austin;Thompson;0
17420;IN;NULL;Karen;Guo;0
17421;IN;NULL;Karen;He;2
17422;IN;NULL;Thomas;Thomas;0
17423;IN;NULL;Aaron;Hall;0
17424;IN;NULL;Thomas;Jackson;0
17425;IN;NULL;Naomi;Torres;0
17426;IN;NULL;Karen;Hu;2
17427;IN;NULL;Thomas;White;1
17428;IN;NULL;Thomas;Harris;0
17429;IN;NULL;Karen;Cai;1
17430;IN;NULL;Hunter;Allen;2
17431;IN;NULL;Karen;Zeng;1
17432;IN;NULL;Thomas;Martin;0
17433;IN;NULL;Thomas;Thompson;0
17434;IN;NULL;Austin;Garcia;1
17435;IN;NULL;Karen;She;0
17436;IN;NULL;Leah;Zhang;0
17437;IN;NULL;Thomas;Garcia;1
17438;IN;NULL;Noah;Allen;2
17439;IN;NULL;Caleb;Hall;0
17440;IN;NULL;Leah;Chen;1
17441;IN;NULL;Thomas;Lewis;0
17442;IN;NULL;Connor;Hall;1
17443;IN;NULL;Leah;Li;0
17444;IN;NULL;Thomas;Lee;0
17445;IN;NULL;Thomas;Martinez;2
17446;IN;NULL;Cameron;Thomas;0
17447;IN;NULL;Leah;Yang;2
17448;IN;NULL;Robert;Allen;0
17449;IN;NULL;Naomi;Dominguez;0
17450;IN;NULL;Leah;Huang;2
17451;IN;NULL;Leah;Wu;0
17452;IN;NULL;Jose;Allen;0
17453;IN;NULL;Thomas;Walker;0
17454;IN;NULL;Leah;Zhou;0
17455;IN;NULL;Leah;Ye;0
17456;IN;NULL;James;Hall;0
17457;IN;NULL;Jonathan;Hall;2
17458;IN;NULL;Logan;Hall;2
17459;IN;NULL;Leah;Lu;1
17460;IN;NULL;Leah;Xu;0
17461;IN;NULL;Leah;Sun;1
17462;IN;NULL;Leah;Zhu;2
17463;IN;NULL;Cameron;Jackson;0
17464;IN;NULL;Kelvin;Zhou;1
17465;IN;NULL;Naomi;Gill;0
17466;IN;NULL;Hunter;Hall;0
17467;IN;NULL;Noah;Hall;0
17468;IN;NULL;Leah;Ma;1
17469;IN;NULL;Cameron;White;0
17470;IN;NULL;Leah;Liang;0
17471;IN;NULL;Cameron;Harris;0
17472;IN;NULL;Leah;Guo;1
17473;IN;NULL;Thomas;Allen;2
17474;IN;NULL;Leah;Zheng;0
17475;IN;NULL;Leah;Hu;1
17476;IN;NULL;Leah;Cai;0
17477;IN;NULL;Leah;Zeng;0
17478;IN;NULL;Robert;Hall;0
17479;IN;NULL;Leah;She;0
17480;IN;NULL;Naomi;Vazquez;0
17481;IN;NULL;Valerie;Zhang;1
17482;IN;NULL;Jose;Hall;0
17483;IN;NULL;Valerie;Wang;0
17484;IN;NULL;Thomas;Hall;2
17485;IN;NULL;Valerie;Chen;0
17486;IN;NULL;Kyle;Hall;0
17487;IN;NULL;Valerie;Li;1
17488;IN;NULL;Valerie;Liu;2
17489;IN;NULL;Valerie;Yang;0
17490;IN;NULL;Kevin;Hall;0
17491;IN;NULL;Valerie;Huang;0
17492;IN;NULL;Gabriel;Hall;0
17493;IN;NULL;Elijah;Hall;1
17494;IN;NULL;Valerie;Wu;0
17495;IN;NULL;Jason;Hall;1
17496;IN;NULL;Valerie;Lin;0
17497;IN;NULL;Valerie;Zhou;0
17498;IN;NULL;Luke;Hall;0
17499;IN;NULL;Naomi;Blanco;1
17500;IN;NULL;Valerie;Ye;1
17501;IN;NULL;Valerie;Zhao;1
17502;IN;NULL;Jordan;Hall;0
17503;IN;NULL;Jack;Hall;0
17504;IN;NULL;Adam;Hall;0
17505;IN;NULL;Valerie;Lu;1
17506;IN;NULL;Eric;Hall;0
17507;IN;NULL;Valerie;Xu;1
17508;IN;NULL;Jackson;Hall;0
17509;IN;NULL;Valerie;Sun;2
17510;IN;NULL;Gabriel;Allen;1
17511;IN;NULL;Valerie;Zhu;1
17512;IN;NULL;Carlos;Hall;2
17513;IN;NULL;Angel;Hall;1
17514;IN;NULL;Valerie;Gao;0
17515;IN;NULL;Cameron;Thompson;1
17516;IN;NULL;Cameron;Garcia;1
17517;IN;NULL;Valerie;Liang;0
17518;IN;NULL;Valerie;Guo;2
17519;IN;NULL;Naomi;Serrano;1
17520;IN;NULL;Valerie;Harrison;0
17521;IN;NULL;Isaiah;Hall;0
17522;IN;NULL;Valerie;Zheng;0
17523;IN;NULL;Evan;Hall;1
17524;IN;NULL;Valerie;Hu;0
17525;IN;NULL;Valerie;Cai;0
17526;IN;NULL;Valerie;Zeng;0
17527;IN;NULL;Mason;Hall;0
17528;IN;NULL;Cameron;McDonald;0
17529;IN;NULL;Valerie;She;0
17530;IN;NULL;Cameron;Robinson;0
17531;IN;NULL;Brittney;Zhang;0
17532;IN;NULL;Brittney;West;2
17533;IN;NULL;Brittney;Chen;1
17534;IN;NULL;Naomi;Ramos;0
17535;IN;NULL;Brittney;Liu;0
17536;IN;NULL;Jesse;Hall;1
17537;IN;NULL;Elijah;Allen;0
17538;IN;NULL;Brittney;Holt;0
17539;IN;NULL;Brittney;Wu;1
17540;IN;NULL;Brittney;Lin;2
17541;IN;NULL;James;Wilson;0
17542;IN;NULL;Brittney;Zhou;1
17543;IN;NULL;Cameron;Clark;2
17544;IN;NULL;Brittney;Ye;2
17545;IN;NULL;Cameron;Rodriguez;0
17546;IN;NULL;James;Moore;2
17547;IN;NULL;Brittney;Zhao;0
17548;IN;NULL;Timothy;Hall;0
17549;IN;NULL;Cameron;Lewis;2
17550;IN;NULL;Brittney;Lu;0
17551;IN;NULL;James;Allen;0
17552;IN;NULL;Austin;Martinez;0
17553;IN;NULL;Cameron;Lee;0
17554;IN;NULL;Cameron;Walker;1
17555;IN;NULL;Brittney;Xu;1
17556;IN;NULL;Jason;Allen;2
17557;IN;NULL;Brittney;Sun;0
17558;IN;NULL;Jonathan;Allen;0
17559;IN;NULL;Luis;Allen;0
17560;IN;NULL;Brittney;Zhu;0
17561;IN;NULL;Aaron;Allen;2
17562;IN;NULL;Joan;Gao;0
17563;IN;NULL;Caleb;Allen;0
17564;IN;NULL;Brittney;Ma;0
17565;IN;NULL;Connor;Allen;0
17566;IN;NULL;Brittney;Liang;0
17567;IN;NULL;Luke;Allen;0
17568;IN;NULL;Brittney;Guo;0
17569;IN;NULL;Jordan;Allen;1
17570;IN;NULL;Jonathan;Brown;1
17571;IN;NULL;Brittney;He;0
17572;IN;NULL;Jack;Allen;2
17573;IN;NULL;Adam;Allen;0
17574;IN;NULL;Eric;Allen;0
17575;IN;NULL;Brittney;Zheng;0
17576;IN;NULL;Austin;Robinson;1
17577;IN;NULL;Brittney;Hu;2
17578;IN;NULL;James;Smith;1
17579;IN;NULL;Brittney;Cai;0
17580;IN;NULL;Jonathan;Davis;0
17581;IN;NULL;Naomi;Suarez;1
17582;IN;NULL;Brittney;Zeng;2
17583;IN;NULL;James;Johnson;2
17584;IN;NULL;Brittney;She;0
17585;IN;NULL;James;Williams;1
17586;IN;NULL;Stacey;Wang;2
17587;IN;NULL;Stacey;Chen;1
17588;IN;NULL;Logan;Johnson;2
17589;IN;NULL;Stacey;Li;2
17590;IN;NULL;Logan;Williams;1
17591;IN;NULL;Stacey;Liu;0
17592;IN;NULL;Stacey;Yang;0
17593;IN;NULL;Stacey;Huang;0
17594;IN;NULL;Austin;Rodriguez;1
17595;IN;NULL;Stacey;Wu;0
17596;IN;NULL;James;Jones;0
17597;IN;NULL;Naomi;Sanz;0
17598;IN;NULL;Stacey;Lin;2
17599;IN;NULL;James;Brown;0
17600;IN;NULL;Austin;Lewis;0
17601;IN;NULL;Stacey;Zhou;0
17602;IN;NULL;Austin;Lee;0
17603;IN;NULL;Stacey;Ye;0
17604;IN;NULL;James;Davis;0
17605;IN;NULL;Austin;Walker;0
17606;IN;NULL;Stacey;Zhao;1
17607;IN;NULL;James;Miller;2
17608;IN;NULL;Stacey;Lu;0
17609;IN;NULL;Stacey;Xu;0
17610;IN;NULL;Stacey;Sun;0
17611;IN;NULL;James;Anderson;0
17612;IN;NULL;Cameron;Smith;0
17613;IN;NULL;Stacey;Zhu;0
17614;IN;NULL;James;Thomas;0
17615;IN;NULL;James;Jackson;1
17616;IN;NULL;Stacey;Gao;1
17617;IN;NULL;Cameron;Johnson;0
17618;IN;NULL;Stacey;Ma;0
17619;IN;NULL;Cameron;Jones;1
17620;IN;NULL;Stacey;Liang;0
17621;IN;NULL;James;White;1
17622;IN;NULL;Jonathan;Miller;0
17623;IN;NULL;Stacey;Guo;2
17624;IN;NULL;James;Harris;1
17625;IN;NULL;Stacey;Hee;0
17626;IN;NULL;James;Martin;0
17627;IN;NULL;Stacey;Hu;0
17628;IN;NULL;James;Thompson;1
17629;IN;NULL;Logan;Jones;0
17630;IN;NULL;Stacey;Cai;0
17631;IN;NULL;Stacey;Zeng;0
17632;IN;NULL;Cameron;Brown;2
17633;IN;NULL;Stacey;She;1
